(DFAAB8123DBA2696AFE3E289530BFDD1,2013-01-07T15:32:02.000-05:00,Monday,Afternoon,2013-01-07T15:35:27.000-05:00,-73.970627,40.788956,-73.96949,40.797729,Manhattan)
(C7259B75B62CB850082BDEB4149DC075,2013-01-07T18:42:01.000-05:00,Monday,Evening,2013-01-07T18:46:35.000-05:00,-73.985481,40.75679,-73.99131,40.749985,Manhattan)
(521E0E82FE5F1C8DDD7F019CE718C022,2013-01-07T20:44:18.000-05:00,Monday,Night,2013-01-07T20:46:56.000-05:00,-73.988838,40.723125,-73.99382,40.721088,Manhattan)
(3D1DA149B5F4C3AF065249253EDAFE4F,2013-01-08T00:38:28.000-05:00,Tuesday,Morning,2013-01-08T00:54:13.000-05:00,-73.988708,40.720913,-73.940193,40.79808,Manhattan)
(EC35D26CEE8BBC5FAD8653358C7C194E,2013-01-08T03:50:07.000-05:00,Tuesday,Morning,2013-01-08T03:53:21.000-05:00,-73.981224,40.767769,-73.970879,40.758625,Manhattan)
(EC35D26CEE8BBC5FAD8653358C7C194E,2013-01-07T19:41:25.000-05:00,Monday,Evening,2013-01-07T19:46:57.000-05:00,-73.990692,40.718311,-73.979843,40.739082,Manhattan)
(2E744AB076831794EAD3C3AE52FAAE8B,2013-01-07T09:54:33.000-05:00,Monday,Morning,2013-01-07T10:03:42.000-05:00,-73.952293,40.766174,-73.956772,40.783718,Manhattan)
(F7C8E4BC689563E4562A9F52A04EE619,2013-01-08T15:47:04.000-05:00,Tuesday,Afternoon,2013-01-08T16:06:00.000-05:00,-73.96151,40.771465,-73.991211,40.739906,Manhattan)
(F7C8E4BC689563E4562A9F52A04EE619,2013-01-08T10:38:07.000-05:00,Tuesday,Morning,2013-01-08T11:16:45.000-05:00,-74.007858,40.705116,-73.789879,40.643303,Queens)
(4AD765DA056982FF3FBB07B15E3EE833,2013-01-10T12:44:00.000-05:00,Thursday,Afternoon,2013-01-10T12:46:33.000-05:00,-73.995338,40.744701,-73.993591,40.737778,Manhattan)
(9E0AC254B3663DCB83FB6D514AA94F33,2013-01-07T07:00:28.000-05:00,Monday,Morning,2013-01-07T07:03:37.000-05:00,-73.989571,40.756386,-73.980858,40.761368,Manhattan)
(41BD3F0A3B9F226AF061931FECE16869,2013-01-07T19:28:53.000-05:00,Monday,Evening,2013-01-07T19:37:19.000-05:00,-73.99514,40.754845,-74.00518,40.728897,Manhattan)
(AB97FEEAF9D7C32566773EA33D18E4AA,2013-01-08T11:19:08.000-05:00,Tuesday,Afternoon,2013-01-08T11:35:19.000-05:00,-73.993645,40.75573,-73.984528,40.762451,Manhattan)
(BAC3A898EA6DE003F54EFFF3594BEE41,2013-01-05T09:50:38.000-05:00,Saturday,Morning,2013-01-05T09:57:22.000-05:00,-73.999763,40.743454,-73.978607,40.752537,Manhattan)
(8B204068A2EB2F13F762C05AC1F0B075,2013-01-05T19:52:03.000-05:00,Saturday,Evening,2013-01-05T20:08:02.000-05:00,-73.999146,40.734352,-73.983322,40.773598,Manhattan)
(D28B1ABE1ED4B3DC3C2C8B9D949F123A,2013-01-07T16:31:19.000-05:00,Monday,Afternoon,2013-01-07T16:35:07.000-05:00,-73.990356,40.749485,-73.990852,40.756248,Manhattan)
(2C2E05D913DBB61C7E5B334FFAEF6132,2013-01-07T18:03:30.000-05:00,Monday,Evening,2013-01-07T18:14:02.000-05:00,-73.982033,40.783218,-73.957726,40.80088,Manhattan)
(4AD765DA056982FF3FBB07B15E3EE833,2013-01-10T12:19:05.000-05:00,Thursday,Afternoon,2013-01-10T12:25:40.000-05:00,-73.964081,40.76532,-73.967987,40.762878,Manhattan)
(56513BD62A237C81681F8A6225F150FE,2013-01-10T09:36:18.000-05:00,Thursday,Morning,2013-01-10T09:39:10.000-05:00,-74.00016,40.721786,-74.004173,40.716911,Manhattan)
(D60F62D8BFC273D4B886BFC51EF3434A,2013-01-08T12:40:22.000-05:00,Tuesday,Afternoon,2013-01-08T12:44:38.000-05:00,-73.977966,40.745564,-73.979599,40.735664,Manhattan)
(D5CA7D478A14BA3BBFC20153C5C88B1A,2013-01-07T10:05:50.000-05:00,Monday,Morning,2013-01-07T10:13:17.000-05:00,-73.98909,40.748367,-73.974983,40.756035,Manhattan)
(8F57E218C49D5545AF62D9EF159B625D,2013-01-07T10:42:22.000-05:00,Monday,Morning,2013-01-07T10:48:05.000-05:00,-73.975433,40.752464,-73.975189,40.741436,Manhattan)
(67DE3661852881262093FF46250AF928,2013-01-10T15:08:42.000-05:00,Thursday,Afternoon,2013-01-10T15:16:54.000-05:00,-74.003731,40.726925,-73.998352,40.745613,Manhattan)
(F1FD273B5311056AEAEC7CFCFA3A019A,2013-01-07T16:33:18.000-05:00,Monday,Afternoon,2013-01-07T16:35:17.000-05:00,-73.978653,40.752361,-73.980858,40.747856,Manhattan)
(200D138C6C8CCA3578BA28B280FBC4E4,2013-01-10T14:27:05.000-05:00,Thursday,Afternoon,2013-01-10T14:29:42.000-05:00,-73.977982,40.742004,-73.981308,40.743031,Manhattan)
